,scenario_name,scenario_variant,variable,use_technology_fuel,model,time_resolution,timestamp,value
10841,abroad-res-full,reference,electricity_supply_typical_day,fuel_cell_methane,secmod,typical-day,01.07.2050 17:00,0.0
10842,abroad-res-full,reference,electricity_supply_typical_day,fuel_cell_methane,secmod,typical-day,01.07.2050 18:00,0.0
10843,abroad-res-full,reference,electricity_supply_typical_day,fuel_cell_methane,secmod,typical-day,01.07.2050 19:00,0.0
10844,abroad-res-full,reference,electricity_supply_typical_day,fuel_cell_methane,secmod,typical-day,01.07.2050 20:00,0.0
10845,abroad-res-full,reference,electricity_supply_typical_day,fuel_cell_methane,secmod,typical-day,01.07.2050 21:00,0.0
10846,abroad-res-full,reference,electricity_supply_typical_day,fuel_cell_methane,secmod,typical-day,01.07.2050 22:00,0.0
10847,abroad-res-full,reference,electricity_supply_typical_day,fuel_cell_methane,secmod,typical-day,01.07.2050 23:00,0.0
10848,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.02.2050 00:00,1.7683271087409915
10849,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.02.2050 01:00,1.7683271090307169
10850,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.02.2050 02:00,1.7683270132540614
10851,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.02.2050 03:00,1.768327109306572
10852,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.02.2050 04:00,1.7683270273284657
10853,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.02.2050 05:00,1.7683270305860377
10854,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.02.2050 06:00,1.7683271086430783
10855,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.02.2050 07:00,1.7683271077400096
10856,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.02.2050 08:00,1.7573154452638953
10857,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.02.2050 09:00,1.7573154452280462
10858,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.02.2050 10:00,0.2227463179822336
10859,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.02.2050 11:00,1.7573154451324675
10860,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.02.2050 12:00,0.4225439053342503
10861,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.02.2050 13:00,1.010475997239263
10862,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.02.2050 14:00,0.8717359000214582
10863,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.02.2050 15:00,1.7683270142786238
10864,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.02.2050 16:00,1.7683270523952537
10865,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.02.2050 17:00,1.7683271088753776
10866,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.02.2050 18:00,1.7683271088805148
10867,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.02.2050 19:00,1.7683270509507023
10868,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.02.2050 20:00,1.7683270491390988
10869,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.02.2050 21:00,1.7683270278086176
10870,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.02.2050 22:00,1.7683270204252513
10871,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.02.2050 23:00,1.7683271077231886
10872,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.07.2050 00:00,2.402178337743482
10873,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.07.2050 01:00,2.402178317842558
10874,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.07.2050 02:00,2.4021783391917952
10875,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.07.2050 03:00,2.402178316398329
10876,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.07.2050 04:00,2.402178316948677
10877,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.07.2050 05:00,2.4021783048574625
10878,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.07.2050 06:00,2.4021783058484023
10879,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.07.2050 07:00,2.402178333008221
10880,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.07.2050 08:00,2.402178326397392
10881,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.07.2050 09:00,1.8924656614123927
10882,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.07.2050 10:00,2.4021783275762263
10883,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.07.2050 11:00,2.402178328
10884,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.07.2050 12:00,2.168587121417986
10885,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.07.2050 13:00,2.402178327596023
10886,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.07.2050 14:00,2.4021783276718645
10887,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.07.2050 15:00,2.402178331241715
10888,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.07.2050 16:00,2.402178286397561
10889,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.07.2050 17:00,2.4021783434527864
10890,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.07.2050 18:00,2.402178336818498
10891,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.07.2050 19:00,2.4021783434598114
10892,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.07.2050 20:00,2.402178343355763
10893,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.07.2050 21:00,2.402178343380813
10894,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.07.2050 22:00,2.402178335877871
10895,abroad-res-full,reference,electricity_supply_typical_day,hydro_dam,secmod,typical-day,01.07.2050 23:00,2.402178323743508
10896,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.02.2050 00:00,2.190438722871672
10897,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.02.2050 01:00,2.190438716
10898,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.02.2050 02:00,2.190438812547984
10899,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.02.2050 03:00,2.190438736056282
10900,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.02.2050 04:00,2.1904388177368403
10901,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.02.2050 05:00,2.190438817575527
10902,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.02.2050 06:00,2.1904387396886085
10903,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.02.2050 07:00,2.190438651448574
10904,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.02.2050 08:00,1.8589216783729028
10905,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.02.2050 09:00,2.0634405725477265
10906,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.02.2050 10:00,0.1842822373609072
10907,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.02.2050 11:00,2.0522952112352195
10908,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.02.2050 12:00,0.8999390179368083
10909,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.02.2050 13:00,0.7456568781748687
10910,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.02.2050 14:00,0.9009390661420144
10911,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.02.2050 15:00,2.190438804637915
10912,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.02.2050 16:00,2.190438820516856
10913,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.02.2050 17:00,2.190438763755991
10914,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.02.2050 18:00,2.1904387637360445
10915,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.02.2050 19:00,2.1904388206831293
10916,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.02.2050 20:00,2.1904388210215844
10917,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.02.2050 21:00,2.190438815169089
10918,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.02.2050 22:00,2.1904388126805423
10919,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.02.2050 23:00,2.190438665746333
10920,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.07.2050 00:00,3.555163774447116
10921,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.07.2050 01:00,3.555163775
10922,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.07.2050 02:00,3.5551637511508822
10923,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.07.2050 03:00,3.555163773763224
10924,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.07.2050 04:00,3.555163774507497
10925,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.07.2050 05:00,3.555163767
10926,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.07.2050 06:00,3.555163765856239
10927,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.07.2050 07:00,3.5551637557181697
10928,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.07.2050 08:00,3.444482811549695
10929,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.07.2050 09:00,2.993861124528402
10930,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.07.2050 10:00,3.4430981891455814
10931,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.07.2050 11:00,3.4421558383962485
10932,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.07.2050 12:00,1.9573651010831583
10933,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.07.2050 13:00,3.4418116921300554
10934,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.07.2050 14:00,3.4452440268008644
10935,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.07.2050 15:00,3.555163746047459
10936,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.07.2050 16:00,3.555163757023341
10937,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.07.2050 17:00,3.5551637817408954
10938,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.07.2050 18:00,3.555163781753876
10939,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.07.2050 19:00,3.5551637817591724
10940,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.07.2050 20:00,3.5551637740411133
10941,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.07.2050 21:00,3.555163774120585
10942,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.07.2050 22:00,3.5551637815554256
10943,abroad-res-full,reference,electricity_supply_typical_day,hydro_ror,secmod,typical-day,01.07.2050 23:00,3.5551637760587047
10944,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.02.2050 00:00,0.0
10945,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.02.2050 01:00,0.0
10946,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.02.2050 02:00,0.0
10947,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.02.2050 03:00,0.0
10948,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.02.2050 04:00,0.0
10949,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.02.2050 05:00,0.0
10950,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.02.2050 06:00,0.005380298
10951,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.02.2050 07:00,3.538396128882088
10952,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.02.2050 08:00,9.351420183
10953,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.02.2050 09:00,14.315338144654632
10954,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.02.2050 10:00,17.71800663345159
10955,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.02.2050 11:00,18.551613565969035
10956,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.02.2050 12:00,17.00014431319906
10957,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.02.2050 13:00,13.82776036747616
10958,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.02.2050 14:00,9.110803287039522
10959,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.02.2050 15:00,2.605701571858273
10960,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.02.2050 16:00,0.0
10961,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.02.2050 17:00,0.0
10962,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.02.2050 18:00,0.0
10963,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.02.2050 19:00,0.0
10964,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.02.2050 20:00,0.0
10965,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.02.2050 21:00,0.0
10966,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.02.2050 22:00,0.0
10967,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.02.2050 23:00,0.0
10968,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.07.2050 00:00,0.0
10969,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.07.2050 01:00,0.0
10970,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.07.2050 02:00,0.0
10971,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.07.2050 03:00,0.0
10972,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.07.2050 04:00,0.9951161461868968
10973,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.07.2050 05:00,3.882649879749273
10974,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.07.2050 06:00,8.138828353461736
10975,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.07.2050 07:00,12.493725214158989
10976,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.07.2050 08:00,16.77221592384285
10977,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.07.2050 09:00,19.300375152286826
10978,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.07.2050 10:00,20.607097626038524
10979,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.07.2050 11:00,20.742442018250507
10980,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.07.2050 12:00,20.00635396343609
10981,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.07.2050 13:00,18.06355076101292
10982,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.07.2050 14:00,14.945167081935562
10983,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.07.2050 15:00,11.052133447879005
10984,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.07.2050 16:00,7.080219675576164
10985,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.07.2050 17:00,3.5944320804161327
10986,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.07.2050 18:00,0.973258176163286
10987,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.07.2050 19:00,0.0
10988,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.07.2050 20:00,0.0
10989,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.07.2050 21:00,0.0
10990,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.07.2050 22:00,0.0
10991,abroad-res-full,reference,electricity_supply_typical_day,spv_rooftop,secmod,typical-day,01.07.2050 23:00,0.0
10992,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.02.2050 00:00,0.0
10993,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.02.2050 01:00,0.0
10994,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.02.2050 02:00,0.0
10995,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.02.2050 03:00,0.0
10996,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.02.2050 04:00,0.0
10997,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.02.2050 05:00,0.0
10998,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.02.2050 06:00,0.0
10999,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.02.2050 07:00,0.0
11000,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.02.2050 08:00,0.0
11001,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.02.2050 09:00,0.0
11002,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.02.2050 10:00,0.0
11003,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.02.2050 11:00,0.0
11004,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.02.2050 12:00,0.0
11005,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.02.2050 13:00,0.0
11006,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.02.2050 14:00,0.0
11007,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.02.2050 15:00,0.0
11008,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.02.2050 16:00,0.0
11009,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.02.2050 17:00,0.0
11010,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.02.2050 18:00,0.0
11011,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.02.2050 19:00,0.0
11012,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.02.2050 20:00,0.0
11013,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.02.2050 21:00,0.0
11014,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.02.2050 22:00,0.0
11015,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.02.2050 23:00,0.0
11016,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.07.2050 00:00,0.0
11017,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.07.2050 01:00,0.0
11018,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.07.2050 02:00,0.0
11019,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.07.2050 03:00,0.0
11020,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.07.2050 04:00,0.0
11021,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.07.2050 05:00,0.0
11022,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.07.2050 06:00,0.0
11023,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.07.2050 07:00,0.0
11024,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.07.2050 08:00,0.0
11025,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.07.2050 09:00,0.0
11026,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.07.2050 10:00,0.0
11027,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.07.2050 11:00,0.0
11028,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.07.2050 12:00,0.0
11029,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.07.2050 13:00,0.0
11030,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.07.2050 14:00,0.0
11031,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.07.2050 15:00,0.0
11032,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.07.2050 16:00,0.0
11033,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.07.2050 17:00,0.0
11034,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.07.2050 18:00,0.0
11035,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.07.2050 19:00,0.0
11036,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.07.2050 20:00,0.0
11037,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.07.2050 21:00,0.0
11038,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.07.2050 22:00,0.0
11039,abroad-res-full,reference,electricity_supply_typical_day,spv_facade,secmod,typical-day,01.07.2050 23:00,0.0
11040,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.02.2050 00:00,0.0
11041,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.02.2050 01:00,0.0
11042,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.02.2050 02:00,0.0
11043,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.02.2050 03:00,0.0
11044,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.02.2050 04:00,0.0
11045,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.02.2050 05:00,0.0
11046,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.02.2050 06:00,0.0
11047,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.02.2050 07:00,0.0
11048,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.02.2050 08:00,4.98905798330198e-08
11049,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.02.2050 09:00,1.1621190230618657e-07
11050,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.02.2050 10:00,1.614490197756049e-07
11051,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.02.2050 11:00,1.807495248236972e-07
11052,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.02.2050 12:00,1.9281943260344925e-07
11053,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.02.2050 13:00,2.069733230159113e-07
11054,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.02.2050 14:00,2.2607247309440106e-07
11055,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.02.2050 15:00,1.7065962552939372e-07
11056,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.02.2050 16:00,4.3289475473355774e-08
11057,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.02.2050 17:00,5.268428286013613e-10
11058,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.02.2050 18:00,0.0
11059,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.02.2050 19:00,0.0
11060,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.02.2050 20:00,0.0
11061,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.02.2050 21:00,0.0
11062,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.02.2050 22:00,0.0
11063,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.02.2050 23:00,0.0
11064,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.07.2050 00:00,0.0
11065,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.07.2050 01:00,0.0
11066,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.07.2050 02:00,0.0
11067,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.07.2050 03:00,0.0
11068,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.07.2050 04:00,3.4866870996653955e-10
11069,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.07.2050 05:00,1.3585094052258516e-08
11070,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.07.2050 06:00,4.17426796979281e-08
11071,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.07.2050 07:00,1.0548396022308697e-07
11072,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.07.2050 08:00,1.3043839995281684e-07
11073,abroad-res-full,reference,electricity_supply_typical_day,spv_mountain,secmod,typical-day,01.07.2050 09:00,1.967950874401889e-07
