scenario_group,scenario_name,scenario_variant,variable,use_technology_fuel,country,model,unit,time_resolution,timestamp,value,uploaded_by,uploaded_at
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,grid_losses,CH,ses,TWh,annual,2050,5.762500597985738,ses,2026-03-17 14:18:07.597467+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,battery_in,CH,ses,TWh,annual,2050,0.0001748518070841,ses,2026-03-17 14:18:07.597467+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,phs_in,CH,ses,TWh,annual,2050,0.0023428748411469,ses,2026-03-17 14:18:07.597467+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,passenger,CH,ses,TWh,annual,2050,16.39728970835181,ses,2026-03-17 14:18:07.597467+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,road_public,CH,ses,TWh,annual,2050,2.388182568467584e-05,ses,2026-03-17 14:18:07.597467+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,road_private,CH,ses,TWh,annual,2050,16.39726582652613,ses,2026-03-17 14:18:07.597467+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,freight_road,CH,ses,TWh,annual,2050,1.247950169976575e-05,ses,2026-03-17 14:18:07.597467+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,truck,CH,ses,TWh,annual,2050,1.247950169976575e-05,ses,2026-03-17 14:18:07.597467+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,rail,CH,ses,TWh,annual,2050,3.536442063404905,ses,2026-03-17 14:18:07.597467+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,passenger_rail,CH,ses,TWh,annual,2050,1.632386723755737,ses,2026-03-17 14:18:07.597467+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,freight_rail,CH,ses,TWh,annual,2050,1.904055339649168,ses,2026-03-17 14:18:07.597467+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,space_heating_heater_elec,CH,ses,TWh,annual,2050,2.350644045859566,ses,2026-03-17 14:18:07.597467+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,space_heating_heat_pump,CH,ses,TWh,annual,2050,16.28308359904247,ses,2026-03-17 14:18:07.597467+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,process_heat,CH,ses,TWh,annual,2050,2.462727104920605,ses,2026-03-17 14:18:07.597467+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,other_elec,CH,ses,TWh,annual,2050,1.317278900777533e-07,ses,2026-03-17 14:18:07.597467+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,electrolysis,CH,ses,TWh,annual,2050,0.0001000631805245,ses,2026-03-17 14:18:07.597467+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,methane_pyrolysis,CH,ses,TWh,annual,2050,1.138404058895977,ses,2026-03-17 14:18:07.597467+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,power_to_liquid,CH,ses,TWh,annual,2050,0.0,ses,2026-03-17 14:18:07.597467+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,dac,CH,ses,TWh,annual,2050,0.643404712147077,ses,2026-03-17 14:18:07.597467+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,exports,CH,ses,TWh,annual,2050,0.107087168408716,ses,2026-03-17 14:18:07.597467+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,elec_appliances,CH,ses,TWh,annual,2050,36.6,ses,2026-03-17 14:18:07.597467+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,storage_losses,CH,ses,TWh,annual,2050,0.0004623279906722,ses,2026-03-17 14:18:07.597467+00:00
