scenario,model,variable,unit,timeResolution,timestep,value
abroad-together,FLEXECO,Electricity-consumption|Exports,GW,typical-day-winter,2050 09:00,0.0
abroad-together,FLEXECO,Electricity-consumption|Exports,GW,typical-day-winter,2050 10:00,0.0
abroad-together,FLEXECO,Electricity-consumption|Exports,GW,typical-day-winter,2050 11:00,0.0
abroad-together,FLEXECO,Electricity-consumption|Exports,GW,typical-day-winter,2050 12:00,0.0
abroad-together,FLEXECO,Electricity-consumption|Exports,GW,typical-day-winter,2050 13:00,0.0
abroad-together,FLEXECO,Electricity-consumption|Exports,GW,typical-day-winter,2050 14:00,0.0
abroad-together,FLEXECO,Electricity-consumption|Exports,GW,typical-day-winter,2050 15:00,0.0
abroad-together,FLEXECO,Electricity-consumption|Exports,GW,typical-day-winter,2050 16:00,0.0
abroad-together,FLEXECO,Electricity-consumption|Exports,GW,typical-day-winter,2050 17:00,0.0
abroad-together,FLEXECO,Electricity-consumption|Exports,GW,typical-day-winter,2050 18:00,0.0
abroad-together,FLEXECO,Electricity-consumption|Exports,GW,typical-day-winter,2050 19:00,0.0
abroad-together,FLEXECO,Electricity-consumption|Exports,GW,typical-day-winter,2050 20:00,0.0
abroad-together,FLEXECO,Electricity-consumption|Exports,GW,typical-day-winter,2050 21:00,0.0
abroad-together,FLEXECO,Electricity-consumption|Exports,GW,typical-day-winter,2050 22:00,0.0
abroad-together,FLEXECO,Electricity-consumption|Exports,GW,typical-day-winter,2050 23:00,0.0
abroad-together,FLEXECO,Electricity-supply|Total,GW,typical-day-summer,2050 00:00,11.241997535037513
abroad-together,FLEXECO,Electricity-supply|Total,GW,typical-day-summer,2050 01:00,10.829114747764477
abroad-together,FLEXECO,Electricity-supply|Total,GW,typical-day-summer,2050 02:00,10.55801081500814
abroad-together,FLEXECO,Electricity-supply|Total,GW,typical-day-summer,2050 03:00,10.441107848925332
abroad-together,FLEXECO,Electricity-supply|Total,GW,typical-day-summer,2050 04:00,10.653279411372619
abroad-together,FLEXECO,Electricity-supply|Total,GW,typical-day-summer,2050 05:00,10.762520025179729
abroad-together,FLEXECO,Electricity-supply|Total,GW,typical-day-summer,2050 06:00,11.90204753872944
abroad-together,FLEXECO,Electricity-supply|Total,GW,typical-day-summer,2050 07:00,12.720507947438525
abroad-together,FLEXECO,Electricity-supply|Total,GW,typical-day-summer,2050 08:00,15.369492964718038
abroad-together,FLEXECO,Electricity-supply|Total,GW,typical-day-summer,2050 09:00,19.389140569232186
abroad-together,FLEXECO,Electricity-supply|Total,GW,typical-day-summer,2050 10:00,21.640910113683002
abroad-together,FLEXECO,Electricity-supply|Total,GW,typical-day-summer,2050 11:00,24.37948354274499
abroad-together,FLEXECO,Electricity-supply|Total,GW,typical-day-summer,2050 12:00,25.255441854816638
abroad-together,FLEXECO,Electricity-supply|Total,GW,typical-day-summer,2050 13:00,25.419562737982808
abroad-together,FLEXECO,Electricity-supply|Total,GW,typical-day-summer,2050 14:00,22.806418304123948
abroad-together,FLEXECO,Electricity-supply|Total,GW,typical-day-summer,2050 15:00,19.412585523218404
abroad-together,FLEXECO,Electricity-supply|Total,GW,typical-day-summer,2050 16:00,14.726960217811904
abroad-together,FLEXECO,Electricity-supply|Total,GW,typical-day-summer,2050 17:00,13.548068628057388
abroad-together,FLEXECO,Electricity-supply|Total,GW,typical-day-summer,2050 18:00,6.799281683207315
abroad-together,FLEXECO,Electricity-supply|Total,GW,typical-day-summer,2050 19:00,6.006686221540093
abroad-together,FLEXECO,Electricity-supply|Total,GW,typical-day-summer,2050 20:00,5.613499406230956
abroad-together,FLEXECO,Electricity-supply|Total,GW,typical-day-summer,2050 21:00,5.257607534093592
abroad-together,FLEXECO,Electricity-supply|Total,GW,typical-day-summer,2050 22:00,4.569838075146982
