scenario_group,scenario_name,scenario_variant,variable,use_technology_fuel,country,model,unit,time_resolution,timestamp,value,uploaded_by,uploaded_at
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,grid_losses,CH,ses,TWh,annual,2050,0.0,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,battery_in,CH,ses,TWh,annual,2050,0.0,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,phs_in,CH,ses,TWh,annual,2050,0.0,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,passenger,CH,ses,TWh,annual,2050,14.45494452520133,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,road_public,CH,ses,TWh,annual,2050,0.0001421670607069,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,road_private,CH,ses,TWh,annual,2050,14.45480235814062,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,freight_road,CH,ses,TWh,annual,2050,4.464541993208141e-05,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,truck,CH,ses,TWh,annual,2050,4.464541993208141e-05,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,rail,CH,ses,TWh,annual,2050,3.536432370722644,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,passenger_rail,CH,ses,TWh,annual,2050,1.63238703297406,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,freight_rail,CH,ses,TWh,annual,2050,1.904045337748583,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,space_heating,CH,ses,TWh,annual,2050,16.72514545796772,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,space_heating_heater_elec,CH,ses,TWh,annual,2050,0.0196382821044228,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,space_heating_heat_pump,CH,ses,TWh,annual,2050,16.7055071758633,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,process_heat,CH,ses,TWh,annual,2050,0.5842359328904945,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,fuel_production,CH,ses,TWh,annual,2050,0.0009598219911274,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,electrolysis,CH,ses,TWh,annual,2050,0.0009598219911274,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,power_to_liquid,CH,ses,TWh,annual,2050,0.0,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,dac,CH,ses,TWh,annual,2050,3.500838385219473e-05,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,exports,CH,ses,TWh,annual,2050,8.314951833358137,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_consumption,elec_appliances,CH,ses,TWh,annual,2050,36.6,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_supply,spv,CH,ses,TWh,annual,2050,0.001263864257644,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_supply,spv_rooftop,CH,ses,TWh,annual,2050,0.0001652144936447,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_supply,spv_mountain,CH,ses,TWh,annual,2050,0.0002743312449651,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_supply,wind_on,CH,ses,TWh,annual,2050,0.0003387777284001,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_supply,wind,CH,ses,TWh,annual,2050,0.0003387777284001,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_supply,hydro_dam,CH,ses,TWh,annual,2050,20.01989656308482,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_supply,hydro_ror,CH,ses,TWh,annual,2050,16.37991548047945,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_supply,hydro,CH,ses,TWh,annual,2050,36.39981204356427,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_supply,geothermal_pp,CH,ses,TWh,annual,2050,8.154064915427803e-05,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_supply,nuclear,CH,ses,TWh,annual,2050,1.122424467055449e-06,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_supply,methane_pp,CH,ses,TWh,annual,2050,0.0022926830428827,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_supply,methane_cc,CH,ses,TWh,annual,2050,0.0015035560459694,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_supply,methane_chp,CH,ses,TWh,annual,2050,0.00241072712688,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_supply,hydrogen_pp,CH,ses,TWh,annual,2050,1.051070093506156,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_supply,hydrogen_chp,CH,ses,TWh,annual,2050,1.049116212546701,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_supply,hydrogen_cc,CH,ses,TWh,annual,2050,0.0019538809594556,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_supply,wood_pp,CH,ses,TWh,annual,2050,0.0,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_supply,wood_chp,CH,ses,TWh,annual,2050,0.0,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_supply,waste_pp,CH,ses,TWh,annual,2050,0.0,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_supply,waste_chp,CH,ses,TWh,annual,2050,0.0,ses,2025-12-16 16:53:33.971915+00:00
nuclear2025,abroad-nores-low,wacc_5,electricity_supply,liquids_pp,CH,ses,TWh,annual,2050,0.1868749798759232,ses,2025-12-16 16:53:33.971915+00:00
