scenario_group,scenario_name,scenario_variant,variable,use_technology_fuel,country,model,unit,time_resolution,timestamp,value,uploaded_by,uploaded_at
nuclear2025,abroad-resnuc-low,wacc_5,electricity_supply,liquids_cc_woccs,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,electricity_supply,liquids_cc_ccs,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,electricity_supply,hydrogen_chp,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,electricity_supply,hydrogen_cc,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,electricity_supply,wood_chp_woccs,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,electricity_supply,wood_chp_ccs,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,electricity_supply,wood_cc_woccs,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,electricity_supply,wood_cc_ccs,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,electricity_supply,waste_chp_woccs,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,electricity_supply,waste_chp_ccs,CH,seseth,TWh,annual,2050,2.8703738,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,electricity_supply,waste_cc_woccs,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,electricity_supply,waste_cc_ccs,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,electricity_supply,nuclear,CH,seseth,TWh,annual,2050,43.2,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,electricity_supply,fuel_cell_h2,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,electricity_supply,fuel_cell_methane,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,electricity_supply,hydro_dam,CH,seseth,TWh,annual,2050,19.4969,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,electricity_supply,hydro_ror,CH,seseth,TWh,annual,2050,16.243735,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,electricity_supply,spv_rooftop,CH,seseth,TWh,annual,2050,1.8,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,electricity_supply,spv_facade,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,electricity_supply,spv_mountain,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,electricity_supply,spv_agriculture,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,electricity_supply,wind,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,electricity_supply,geothermal_pp,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,electricity_supply,imports,CH,seseth,TWh,annual,2050,8.850963,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,electricity_supply,battery_out,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,electricity_supply,phs_out,CH,seseth,TWh,annual,2050,2.8998953,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,electricity_supply,curtailment,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,methane_chp_woccs,CH,seseth,GW,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,methane_chp_ccs,CH,seseth,GW,annual,2050,0.4357157,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,methane_oc_woccs,CH,seseth,GW,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,methane_oc_ccs,CH,seseth,GW,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,methane_cc_woccs,CH,seseth,GW,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,methane_cc_ccs,CH,seseth,GW,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,liquids_chp_woccs,CH,seseth,GW,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,liquids_chp_ccs,CH,seseth,GW,annual,2050,0.4357157,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,liquids_oc_woccs,CH,seseth,GW,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,liquids_oc_ccs,CH,seseth,GW,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,liquids_cc_woccs,CH,seseth,GW,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,liquids_cc_ccs,CH,seseth,GW,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,hydrogen_chp,CH,seseth,GW,annual,2050,0.4357157,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,hydrogen_cc,CH,seseth,GW,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,wood_chp_woccs,CH,seseth,GW,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,wood_chp_ccs,CH,seseth,GW,annual,2050,1.0934567,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,wood_cc_woccs,CH,seseth,GW,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,wood_cc_ccs,CH,seseth,GW,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,waste_chp_woccs,CH,seseth,GW,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,waste_chp_ccs,CH,seseth,GW,annual,2050,2.867353,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,waste_cc_woccs,CH,seseth,GW,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,waste_cc_ccs,CH,seseth,GW,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,nuclear,CH,seseth,GW,annual,2050,5,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,fuel_cell_h2,CH,seseth,GW,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,fuel_cell_methane,CH,seseth,GW,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,hydro_dam,CH,seseth,GW,annual,2050,8.08,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,hydro_ror,CH,seseth,GW,annual,2050,3.84,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,spv_rooftop,CH,seseth,GW,annual,2050,1.6233561,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,spv_facade,CH,seseth,GW,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,spv_mountain,CH,seseth,GW,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,spv_agriculture,CH,seseth,GW,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,wind,CH,seseth,GW,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,geothermal_pp,CH,seseth,GW,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,imports,CH,seseth,GW,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,battery_out,CH,seseth,GW,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,phs_out,CH,seseth,GW,annual,2050,3.5,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,installed_capacity,curtailment,CH,seseth,GW,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,h2_fec,hydrogen_pp,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
nuclear2025,abroad-resnuc-low,wacc_5,h2_fec,fuel_cell_h2,CH,seseth,TWh,annual,2050,0,seseth,2025-12-11 12:56:14.816112+00:00
